CustomerID,Recency,Frequency,Monetary,Country
12346.0,0.871313672922252,0.002642007926023778,0.0,United Kingdom
12347.0,0.002680965147453083,0.2404227212681638,0.3151139930353227,Iceland
12348.0,0.19839142091152814,0.04095112285336856,0.13140034172686854,Finland
12349.0,0.04825737265415549,0.0964332892998679,0.1284985147237196,Italy
12350.0,0.8284182305630027,0.022457067371202115,0.024448751571000446,Norway
12352.0,0.0938337801608579,0.12549537648612946,0.11298847238438936,Norway
12353.0,0.5442359249329759,0.005284015852047556,0.006506994287736363,Bahrain
12354.0,0.6193029490616622,0.07661822985468957,0.07891741162002956,Spain
12355.0,0.5710455764075067,0.017173051519154558,0.03358778849197848,Bahrain
12356.0,0.058981233243967826,0.07793923381770146,0.20555010056596226,Portugal
12357.0,0.08579088471849866,0.17305151915455746,0.4538570025859819,Switzerland
12358.0,0.002680965147453083,0.02509907529722589,0.08539954772734085,Austria
12359.0,0.01876675603217158,0.33553500660501984,0.4566250340886077,Cyprus
12360.0,0.13672922252010725,0.17040951122853368,0.19462931700687036,Austria
12361.0,0.7667560321715817,0.013210039630118891,0.013884024890349836,Belgium
12362.0,0.005361930294906166,0.3619550858652576,0.37686317545707976,Belgium
12363.0,0.29222520107238603,0.03038309114927345,0.040357987043039015,Unspecified
12364.0,0.01876675603217158,0.11228533685601057,0.09600375504749008,Belgium
12365.0,0.7774798927613941,0.03038309114927345,0.023446382001507574,Cyprus
12367.0,0.00804289544235925,0.01453104359313078,0.012348666687625525,Denmark
12370.0,0.13404825737265416,0.22060766182298547,0.25923353456274095,Cyprus
12371.0,0.11796246648793565,0.083223249669749,0.13803308916263757,Switzerland
12372.0,0.1903485254691689,0.06869220607661823,0.09490268387925066,Denmark
12373.0,0.8310991957104558,0.018494055482166448,0.026656742891108743,Austria
12374.0,0.064343163538874,0.043593130779392336,0.054317317597617716,Austria
12375.0,0.005361930294906166,0.023778071334214,0.03329680155641455,Finland
12377.0,0.8418230563002681,0.10171730515191546,0.1190355903342621,Switzerland
12378.0,0.34584450402144773,0.2892998678996037,0.2930794094573678,Switzerland
12379.0,0.21715817694369974,0.05416116248348745,0.062166653628307325,Belgium
12380.0,0.05630026809651475,0.13870541611624834,0.19890638628588808,Belgium
12381.0,0.010723860589812333,0.1202113606340819,0.13189165635174033,Norway
12383.0,0.4932975871313673,0.13210039630118892,0.1344761759929929,Belgium
12384.0,0.07506702412868632,0.03963011889035667,0.04139325714544741,Switzerland
12386.0,0.903485254691689,0.013210039630118891,0.029383831508328587,Australia
12388.0,0.040214477211796246,0.13210039630118892,0.2033004352374943,Australia
12390.0,0.21179624664879357,0.04227212681638045,0.04020006448504452,Belgium
12391.0,0.05630026809651475,0.13210039630118892,0.03369672581207654,Cyprus
12393.0,0.1903485254691689,0.0845442536327609,0.11570751864911873,Australia
12394.0,0.16890080428954424,0.035667107001321,0.09303393360964907,Belgium
12395.0,0.040214477211796246,0.21003963011889035,0.21921113295544026,Belgium
12397.0,0.0938337801608579,0.166446499339498,0.17619332060691978,Belgium
12398.0,0.12064343163538874,0.11228533685601057,0.11958685704133551,Switzerland
12399.0,0.3163538873994638,0.07793923381770146,0.08105594625953842,Belgium
12401.0,0.8096514745308311,0.0066050198150594455,0.006163366499507588,Belgium
12402.0,0.8632707774798928,0.01453104359313078,0.01649413383498116,Belgium
12403.0,0.13136729222520108,0.007926023778071334,0.029954107412197617,Denmark
12405.0,0.3967828418230563,0.071334214002642,0.12505053887417303,Finland
12406.0,0.05630026809651475,0.142668428005284,0.23986316302798957,Denmark
12407.0,0.13136729222520108,0.10171730515191546,0.12488457396368804,Belgium
12408.0,0.08579088471849866,0.14927344782034346,0.20782681744371634,Belgium
12409.0,0.20911528150134048,0.15059445178335534,0.8083975320213576,Switzerland
12410.0,0.8042895442359249,0.036988110964332896,0.04979532212911777,Switzerland
12412.0,0.19839142091152814,0.08058124174372523,0.08970001294087629,Denmark
12413.0,0.1769436997319035,0.052840158520475564,0.05075089982957524,France
12414.0,0.579088471849866,0.023778071334214,0.04111908603781806,Austria
12417.0,0.005361930294906166,0.261558784676354,0.2616542826623696,Belgium
12418.0,0.3002680965147453,0.04491413474240423,0.04888141843701997,Switzerland
12420.0,0.16890080428954424,0.03830911492734478,0.04389589101588803,Cyprus
12421.0,0.040214477211796246,0.0607661822985469,0.0589482503862157,Spain
12422.0,0.2546916890080429,0.05151915455746367,0.0587501160657689,Australia
12423.0,0.0,0.166446499339498,0.13519267648759759,Belgium
12424.0,0.4343163538873995,0.03963011889035667,0.12874782765092388,Australia
12425.0,0.2064343163538874,0.047556142668428,0.05682287595987305,Portugal
12426.0,0.5201072386058981,0.03963011889035667,0.04260472787969226,Germany
12427.0,0.029490616621983913,0.046235138705416116,0.0517905566697057,Germany
12428.0,0.06702412868632708,0.3963011889035667,0.5759201730714256,Finland
12429.0,0.021447721179624665,0.12813738441215325,0.27420035254748826,Denmark
12430.0,0.1126005361930295,0.01453104359313078,0.01874599253231015,Norway
12431.0,0.0938337801608579,0.31704095112285335,0.4691170008751542,Australia
12432.0,0.1126005361930295,0.142668428005284,0.3698984982003408,Norway
12433.0,0.0,0.5548216644649934,0.9779405582416201,Norway
12434.0,0.225201072386059,0.071334214002642,0.05594479729250548,Australia
12435.0,0.21179624664879357,0.047556142668428,0.5724612303775738,Denmark
12436.0,0.26541554959785524,0.021136063408190225,0.037214889465176246,Norway
12437.0,0.002680965147453083,0.2655217965653897,0.35800605223581056,France
12438.0,0.03485254691689008,0.12945838837516513,0.21252647578996006,Norway
12441.0,0.9812332439678284,0.01453104359313078,0.012688638861085908,France
12442.0,0.005361930294906166,0.015852047556142668,0.012579701540987849,Spain
12444.0,0.05361930294906166,0.23381770145310435,0.36596066997182986,Norway
12445.0,0.05630026809651475,0.005284015852047556,0.009753180202067762,Spain
12446.0,0.15281501340482573,0.07661822985468957,0.07328118477012398,RSA
12447.0,0.6487935656836461,0.034346103038309116,0.0348372776198146,Belgium
12448.0,0.11528150134048257,0.02906208718626156,0.03286032115306863,Spain
12449.0,0.05630026809651475,0.2523117569352708,0.2973689078265981,Belgium
12450.0,0.4155495978552279,0.010568031704095112,0.014467461007385073,Spain
12451.0,0.02680965147453083,0.46895640686922063,0.6531501529143657,Switzerland
12452.0,0.04289544235924933,0.03038309114927345,0.03133373642578846,Switzerland
12453.0,0.35656836461126007,0.05680317040951123,0.05169697293163489,Austria
12454.0,0.13941018766756033,0.03963011889035667,4.155952829468351e-18,Spain
12455.0,0.19302949061662197,0.11889035667107001,0.18035779695107107,Cyprus
12456.0,0.11528150134048257,0.17040951122853368,0.2305881372376274,Switzerland
12457.0,0.15281501340482573,0.08982826948480846,0.1402132978105061,Switzerland
12458.0,0.1876675603217158,0.05019815059445178,0.06926658863147674,Switzerland
12461.0,0.24932975871313673,0.046235138705416116,0.060455094793746555,Switzerland
12462.0,0.002680965147453083,0.095112285336856,0.08217895111638819,Spain
12463.0,0.12064343163538874,0.11624834874504623,0.09531138161035681,Belgium
12464.0,0.024128686327077747,0.03830911492734478,0.08861575760057144,Belgium
12465.0,0.01876675603217158,0.06737120211360634,0.05365638244749257,Belgium
12468.0,0.3806970509383378,0.052840158520475564,0.052936226338119514,Germany
12472.0,0.08042895442359249,0.5165125495376486,0.4554515817479541,Germany
12473.0,0.07506702412868632,0.23645970937912814,0.20824063303549822,Germany
12474.0,0.04289544235924933,0.6036988110964333,0.5203014566162606,Germany
12475.0,0.14209115281501342,0.047556142668428,0.052887972223176746,Germany
12476.0,0.0,0.3487450462351387,0.4786354906090912,Germany
12477.0,0.058981233243967826,0.40686922060766184,0.9590147094627051,Germany
12478.0,0.00804289544235925,0.047556142668428,0.04978874202253467,Greece
12479.0,0.00804289544235925,0.046235138705416116,0.03489649857906254,Germany
12480.0,0.07238605898123325,0.20343461030383092,0.23992750184791328,Germany
12481.0,0.058981233243967826,0.28797886393659183,0.40876060768015415,Germany
12483.0,0.04289544235924933,0.10700132100396301,0.17014181591932498,Sweden
12484.0,0.08579088471849866,0.4623513870541612,0.3286595079981196,Spain
12488.0,0.024128686327077747,0.0726552179656539,0.09494801350237872,France
12489.0,0.8981233243967829,0.019815059445178335,0.024487501087545393,France
12490.0,0.010723860589812333,0.3236459709379128,0.39611729844219634,France
12491.0,0.10187667560321716,0.034346103038309116,0.03366090078734631,France
12492.0,0.16621983914209115,0.026420079260237782,0.01924388726376504,Germany
12493.0,0.44235924932975873,0.03038309114927345,0.030472473586355492,France
12494.0,0.024128686327077747,0.11096433289299867,0.08330049372733062,France
12497.0,0.21715817694369974,0.018494055482166448,0.07626343529817753,Germany
12498.0,0.05361930294906166,0.03038309114927345,0.02951543363999068,Germany
12500.0,0.058981233243967826,0.08586525759577279,0.3075300546368184,Germany
12501.0,0.8418230563002681,0.21136063408190225,0.15278130138423507,Germany
12502.0,0.2546916890080429,0.19418758256274768,0.2722606833513799,Spain
12503.0,0.903485254691689,0.001321003963011889,-0.08232444458417017,Spain
12504.0,0.045576407506702415,0.019815059445178335,0.008334801671931971,Germany
12505.0,0.8042895442359249,0.001321003963011889,-0.0003290053291552094,Italy
12506.0,0.6219839142091153,0.03038309114927345,0.005373753709535086,France
12507.0,0.35656836461126007,0.03038309114927345,0.09197965431044504,Spain
12508.0,0.06702412868632708,0.09114927344782034,0.029118433876143383,France
12509.0,0.7587131367292225,0.009247027741083224,0.01290432013242099,France
12510.0,0.3806970509383378,0.043593130779392336,0.07183794805956313,Spain
12512.0,0.1742627345844504,0.04491413474240423,0.010091690129620788,Israel
12513.0,0.225201072386059,0.047556142668428,0.04290156379888562,France
12514.0,0.7131367292225201,0.06737120211360634,0.07440492074992743,Italy
12515.0,0.9436997319034852,0.021136063408190225,0.028053187732634183,Italy
12516.0,0.2064343163538874,0.034346103038309116,0.09592771826030755,Germany
12517.0,0.07238605898123325,0.37780713342140027,0.18021376572919642,Germany
12518.0,0.0,0.16380449141347425,0.15038394921912412,Germany
12519.0,0.16890080428954424,0.023778071334214,0.02491959475316923,Germany
12520.0,0.20911528150134048,0.2047556142668428,0.18881323391035995,Germany
12521.0,0.3806970509383378,0.05019815059445178,0.04384398128617687,Germany
12522.0,0.10187667560321716,0.015852047556142668,0.0140902015632871,Germany
12523.0,0.002680965147453083,0.1453104359313078,0.12762262942521307,France
12524.0,0.021447721179624665,0.190224570673712,0.3279612855773568,Germany
12526.0,0.0,0.09379128137384413,0.09626403481899955,Germany
12527.0,0.21715817694369974,0.023778071334214,0.025494988517714014,Germany
12528.0,0.021447721179624665,0.12549537648612946,0.1405423031396613,Germany
12530.0,0.1581769436997319,0.08982826948480846,0.11870731612806058,Germany
12531.0,0.03753351206434316,0.022457067371202115,0.009155121625958959,Germany
12532.0,0.0777479892761394,0.021136063408190225,0.025576874288525977,France
12534.0,0.3485254691689008,0.083223249669749,0.07963244986872688,Germany
12535.0,0.24396782841823056,0.04491413474240423,0.05237399278674094,France
12536.0,0.01876675603217158,0.3606340819022457,0.30025903686248817,France
12538.0,0.07506702412868632,0.02774108322324967,0.026609219899119654,Spain
12539.0,0.05630026809651475,0.3619550858652576,0.2816651179045431,Spain
12540.0,0.05093833780160858,0.6354029062087186,0.9730544635421884,Spain
12541.0,0.0777479892761394,0.06869220607661823,0.07173632196900184,Spain
12544.0,0.0777479892761394,0.026420079260237782,0.026006043462335104,Spain
12545.0,0.19839142091152814,0.06605019815059446,0.07314080916301775,Spain
12546.0,0.12332439678284182,0.09247027741083223,0.08345768516237144,Spain
12547.0,0.5281501340482574,0.010568031704095112,0.01519273497743389,Spain
12548.0,0.44235924932975873,0.0066050198150594455,0.006960290519016874,Spain
12550.0,0.20911528150134048,0.07529722589167767,0.07054093593973793,Spain
12551.0,0.9571045576407506,0.013210039630118891,0.012282865621794483,Spain
12552.0,0.10187667560321716,0.026420079260237782,0.03201002515794084,Italy
12553.0,0.01876675603217158,0.25891677675033026,0.2670243807571363,France
12556.0,0.13136729222520108,0.15984147952443858,0.04413862383650921,Spain
12557.0,0.040214477211796246,0.043593130779392336,0.8766866092637664,Spain
12558.0,0.002680965147453083,0.02906208718626156,7.792411555253158e-19,USA
12559.0,0.8310991957104558,0.02906208718626156,0.03920354389918107,Germany
12560.0,0.010723860589812333,0.14663143989431968,0.15363744636299229,Germany
12561.0,0.8096514745308311,0.021136063408190225,0.017462871748604836,Germany
12562.0,0.01876675603217158,0.22192866578599735,0.2764916918843159,France
12564.0,0.6970509383378016,0.02774108322324967,0.033405007753558924,France
12565.0,0.7533512064343163,0.013210039630118891,0.009590139783397513,Saudi Arabia
12566.0,0.19302949061662197,0.026420079260237782,0.025348032804024683,Germany
12567.0,0.058981233243967826,0.6116248348745046,0.6664141855399964,France
12569.0,0.002680965147453083,0.2523117569352708,0.2972007495472521,Germany
12571.0,0.10455764075067024,0.04491413474240423,0.03798987979607519,France
12572.0,0.021447721179624665,0.08190224570673713,0.07345738540196044,Germany
12573.0,0.6058981233243967,0.036988110964332896,0.011737447898350515,France
12574.0,0.8445040214477212,0.01453104359313078,0.015971380923101217,France
12576.0,0.0938337801608579,0.11756935270805813,0.09555630779983901,Poland
12577.0,0.09115281501340483,0.1955085865257596,0.04353106066200259,France
12578.0,0.05361930294906166,0.15852047556142668,0.20130446957395273,Italy
12579.0,0.19302949061662197,0.04095112285336856,0.0300286819534728,France
12580.0,0.6595174262734584,0.031704095112285335,0.03039278118440456,Germany
12581.0,0.10455764075067024,0.019815059445178335,0.014455031917172543,Germany
12582.0,0.6380697050938338,0.02906208718626156,0.03738670335929064,Finland
12583.0,0.005361930294906166,0.33157199471598414,0.5254829249889783,France
12584.0,0.00804289544235925,0.166446499339498,0.13847103181189083,Italy
12585.0,0.6246648793565683,0.12813738441215325,0.1449677903782757,Germany
12586.0,0.04289544235924933,0.015852047556142668,0.013155826428486306,Italy
12587.0,0.01876675603217158,0.005284015852047556,0.0105281705329667,Finland
12588.0,0.10187667560321716,0.013210039630118891,0.015711832274545444,Finland
12589.0,0.07506702412868632,0.046235138705416116,0.047280259168464615,France
12590.0,0.5067024128686327,0.09247027741083223,0.7209881272943551,Germany
12591.0,0.8471849865951743,0.034346103038309116,0.03310890295731923,Italy
12592.0,0.24396782841823056,0.023778071334214,0.03199394045295992,Germany
12593.0,0.289544235924933,0.02774108322324967,0.030568250693287342,France
12594.0,0.09919571045576407,0.1571994715984148,0.24274890532615762,Italy
12596.0,0.13404825737265416,0.035667107001321,0.04520313885706473,Spain
12597.0,0.04825737265415549,0.28269484808454426,0.2692820884380947,Spain
12598.0,0.024128686327077747,0.17569352708058125,0.21953282705505867,France
12599.0,0.07506702412868632,0.08190224570673713,0.07549429395090801,France
12600.0,0.07506702412868632,0.08586525759577279,0.18870575883616925,Germany
12601.0,0.5067024128686327,0.03830911492734478,0.041641838949698015,Germany
12602.0,0.1554959785522788,0.015852047556142668,0.011194954666721258,France
12603.0,0.05630026809651475,0.003963011889035667,0.05404460873589572,Germany
12604.0,0.20911528150134048,0.021136063408190225,0.01858368323659358,France
12605.0,0.9758713136729222,0.003963011889035667,-0.0005483422152586822,Germany
12607.0,0.15281501340482573,0.2668428005284016,2.597470518417719e-19,USA
12609.0,0.2064343163538874,0.07926023778071334,0.08238659003523281,Germany
12610.0,0.058981233243967826,0.14663143989431968,0.1504643727440287,Italy
12611.0,0.13672922252010725,0.08586525759577279,0.08724636430833209,Italy
12612.0,0.15281501340482573,0.02774108322324967,0.047054342175778044,Germany
12613.0,0.08042895442359249,0.21532364597093792,0.23534701654311907,Germany
12614.0,0.7426273458445041,0.026420079260237782,0.02307424041808535,Germany
12615.0,0.002680965147453083,0.13870541611624834,0.16751416002380537,France
12616.0,0.225201072386059,0.047556142668428,0.04805305613050252,France
12617.0,0.07506702412868632,0.05548216644649934,0.02599361437212257,France
12618.0,0.05630026809651475,0.01453104359313078,0.012963541091668926,Italy
12619.0,0.040214477211796246,0.12549537648612946,0.23504213827143525,Germany
12620.0,0.03753351206434316,0.1215323645970938,0.09792733953861756,France
12621.0,0.002680965147453083,0.6261558784676354,0.9952096824075001,Germany
12622.0,0.6193029490616622,0.01453104359313078,0.013167524395745157,Germany
12623.0,0.7372654155495979,0.023778071334214,0.022306561316723195,Germany
12624.0,0.28150134048257375,0.05019815059445178,0.0468744859291732,France
12625.0,0.5656836461126006,0.1202113606340819,0.19113893602601045,Germany
12626.0,0.058981233243967826,0.40554821664464996,0.4670669321130404,Germany
12627.0,0.02680965147453083,0.3038309114927345,0.32743560817366213,Germany
12628.0,0.00804289544235925,0.05680317040951123,0.05626795363803126,Germany
12630.0,0.024128686327077747,0.0845442536327609,0.09291695393706055,Finland
12631.0,0.15013404825737264,0.04095112285336856,0.046828425183091466,Finland
12633.0,0.1554959785522788,0.13606340819022458,0.15650637283322574,Germany
12635.0,0.2386058981233244,0.1334214002642008,0.12349982708942146,Germany
12637.0,0.1769436997319035,0.5204755614266843,0.4352557723985,France
12638.0,0.08579088471849866,0.05151915455746367,0.04910879767561391,Sweden
12639.0,0.6380697050938338,0.02906208718626156,0.0355398867782994,Sweden
12640.0,0.06166219839142091,0.07001321003963012,0.08587623989313907,France
12641.0,0.30563002680965146,0.013210039630118891,0.013591575708878537,Sweden
12642.0,0.064343163538874,0.062087186261558784,0.07408176440440165,Germany
12643.0,0.34048257372654156,0.031704095112285335,0.24453430757903985,France
12644.0,0.34584450402144773,0.04095112285336856,0.03494109707923691,Germany
12645.0,0.08847184986595175,0.0977542932628798,0.12833986104277142,Germany
12646.0,0.010723860589812333,0.059445178335535004,0.09848006849159831,USA
12647.0,0.05630026809651475,0.1690885072655218,0.26831627501628574,Germany
12648.0,0.4128686327077748,0.02774108322324967,0.02325336554173652,Germany
12649.0,0.28418230563002683,0.043593130779392336,0.04413862383650921,Germany
12650.0,0.005361930294906166,0.026420079260237782,0.022989430155458672,France
12651.0,0.8954423592493298,0.011889035667107,0.008334801671931971,France
12652.0,0.8605898123324397,0.06737120211360634,0.06686338748273636,France
12653.0,0.3967828418230563,0.05680317040951123,0.16156720591858653,Israel
12654.0,0.02680965147453083,0.05019815059445178,0.04401213956552288,Germany
12656.0,0.04289544235924933,0.17173051519154559,0.2911858010073412,France
12657.0,0.02680965147453083,0.07397622192866579,0.08422975100145566,France
12658.0,0.04825737265415549,0.047556142668428,0.050158690237095856,Germany
12659.0,0.0777479892761394,0.0066050198150594455,0.006702935239322133,France
12660.0,0.02680965147453083,0.017173051519154558,0.017919823594653737,France
12662.0,0.0,0.30647291941875826,0.27907548040261476,Germany
12664.0,0.01876675603217158,0.05019815059445178,0.3556094311936533,Finland
